bandwidth,start_time_elapsed
2.200144,0.0
2.447888,5.0
2.372128,10.0
2.466848,15.0
2.477248,20.0
2.453416,25.0
2.473176,30.0
2.273672,35.0
2.47432,40.0
2.477344,45.0
2.376952,50.0
2.468856,55.0
2.362008,60.0
2.4576,65.0
2.484552,70.0
2.38452,75.0
2.449112,80.0
2.450528,85.0
2.457176,90.0
2.430008,95.0
2.443472,100.0
2.418224,105.0
2.44696,110.0
2.375368,115.0
2.380664,120.0
2.433272,125.0
2.388104,130.0
2.377632,135.0
2.459696,140.0
2.45784,145.0
2.458904,150.0
2.477584,155.0
2.448304,160.0
2.383288,165.0
2.421488,170.0
2.375432,175.0
2.217152,180.0
2.450032,185.0
2.455152,190.0
2.454192,195.0
2.451096,200.0
2.366704,205.0
2.375,210.0
2.466536,215.0
2.461168,220.0
2.453784,225.0
2.175632,230.0
2.264624,235.0
2.456504,240.0
2.4626,245.0
2.42404,250.0
2.418336,255.0
2.454216,260.0
2.459952,265.0
2.429032,270.0
2.460416,275.0
2.280592,280.0
2.370288,285.0
2.351392,290.0
