bandwidth,start_time_elapsed
3.891384,0.0
3.838176,5.0
3.77456,10.0
4.179896,15.0
3.873016,20.0
3.877016,25.0
3.544048,30.0
3.384264,35.0
2.233616,40.0
3.643648,45.0
3.55432,50.0
3.661504,55.0
3.664832,60.0
3.071544,65.0
3.489872,70.0
2.75336,75.0
4.018808,80.0
3.4466,85.0
3.788736,90.0
3.636712,95.0
2.426864,100.0
3.583224,105.0
3.6162,110.0
3.600552,115.0
3.63928,120.0
3.33376,125.0
3.902584,130.0
3.742136,135.0
3.70716,140.0
3.777392,145.0
3.768768,150.0
3.75308,155.0
3.55976,160.0
3.474072,165.0
3.7004,170.0
3.64888,175.0
3.424352,180.0
3.85144,185.0
3.802048,190.0
3.774896,195.0
2.834072,200.0
3.816568,205.0
3.625024,210.0
3.769528,215.0
3.658184,220.0
3.67,225.0
3.59692,230.0
3.733152,235.0
3.799632,240.0
3.56012,245.0
3.675248,250.0
3.46056,255.0
3.593096,260.0
3.464968,265.0
3.563376,270.0
3.606856,275.0
3.585032,280.0
3.445856,285.0
3.604272,290.0
