size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,209.0,10.0,84.257,288.0,2147483647.0,0.088,83.453,0.138808,0.0,0.209,1.1629473684210527
20.288,139.0,30.0,90.655,292.0,2147483647.0,0.1,82.411,1.44156,0.21,0.349,1.1676546762589928
56.755,223.0,30.0,104.975,308.0,30.0,0.12,82.411,1.44156,0.35,0.573,2.036053811659193
55.635000000000005,206.0,32.0,104.771,308.0,30.0,0.108,82.411,3.2932719999999995,0.573,0.779,2.160582524271845
44.464,179.0,33.0,100.3,304.0,30.0,0.096,82.411,3.678096,0.779,0.958,1.987217877094972
44.82,182.0,33.0,99.785,300.0,30.0,0.116,82.411,3.678096,0.958,1.14,1.9701098901098901
51.41499999999999,194.0,33.0,102.282,304.0,30.0,0.12,82.411,3.678096,1.14,1.334,2.12020618556701
53.125,196.0,35.0,99.803,300.0,30.0,0.104,82.411,3.912536,1.335,1.531,2.1683673469387754
924.046,2076.0,37.0,105.137,308.0,30.0,0.108,82.411,3.758944,1.535,3.611,3.560870905587669
1521.062,3386.0,69.0,205.348,408.0,30.0,0.216,82.411,3.5702159999999994,3.616,7.002,3.5937672770230358
46.055,185.0,120.0,356.53000000000003,560.0,30.0,0.364,82.411,3.5795840000000005,7.003,7.188,1.9915675675675675
879.41,2020.0,120.0,129.06699999999998,332.0,30.0,0.248,82.411,3.5795840000000005,7.328,9.348,3.482811881188119
881.81,2032.0,172.0,467.445,668.0,30.0,0.476,82.411,3.674864,9.351,11.383,3.4716929133858265
877.0450000000001,1970.0,271.0,699.1579999999999,920.0,30.0,0.712,82.411,3.6252,11.386,13.356,3.561604060913706
884.322,1847.0,378.0,913.613,1232.0,30.0,0.92,82.411,3.825024,13.36,15.207,3.8303064428803464
895.396,1870.0,477.0,1119.551,1576.0,30.0,1.248,82.411,4.040112,15.328,17.198,3.830571122994652
874.609,1934.0,571.0,1378.877,1936.0,30.0,1.512,82.411,4.012160000000001,17.328,19.262,3.6178241985522237
1065.802,2379.0,571.0,1599.814,2280.0,30.0,1.644,82.411,3.773072,19.265,21.644,3.5840336275746107
1118.415,2488.0,727.0,1784.853,2720.0,30.0,1.796,82.411,3.742424,21.647,24.135,3.596189710610932
1049.17,2341.0,727.0,2133.2580000000003,3040.0,30.0,2.176,82.411,3.723328,24.139,26.48,3.5853737718923537
988.751,2289.0,727.0,1982.813,3220.0,30.0,2.036,82.411,3.734848,26.483,28.772,3.455660987330712
48.163,198.0,727.0,1939.819,3072.0,30.0,1.992,82.411,3.5905760000000004,28.773,28.971,1.945979797979798
856.956,2099.0,727.0,304.484,1624.0,30.0,0.492,82.411,3.5905760000000004,29.328,31.427,3.2661495950452597
890.832,2217.0,727.0,1882.486,3112.0,30.0,1.936,82.411,3.4177280000000003,31.43,33.647,3.214549391069012
641.414,1660.0,727.0,1869.471,2932.0,30.0,1.92,82.411,3.338256,33.649,35.309,3.0911518072289157
707.429,1826.0,727.0,1343.866,2388.0,30.0,1.392,82.411,3.259352,35.312,37.138,3.0993603504928804
828.091,2951.0,727.0,1511.619,2440.0,30.0,1.748,82.411,3.275256,37.328,40.279,2.244909522195866
1068.161,3485.0,727.0,2590.212,3628.0,30.0,2.668,82.411,2.2496,40.283,43.768,2.4520195121951223
62.352,231.0,727.0,2999.33,4612.0,30.0,3.052,82.411,2.565352,43.769,44.0,2.159376623376623
