size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,214.0,10.0,83.917,284.0,2147483647.0,0.088,83.62400000000001,0.134744,0.0,0.214,1.1357757009345795
20.288,129.0,30.0,90.47,292.0,2147483647.0,0.108,83.62400000000001,1.349976,0.215,0.344,1.2581705426356589
56.755,208.0,30.0,96.552,300.0,2147483647.0,0.112,83.62400000000001,1.374008,0.345,0.553,2.1828846153846153
55.635000000000005,201.0,68.0,106.603,308.0,2147483647.0,0.104,83.62400000000001,3.847784,0.553,0.754,2.2143283582089555
44.464,166.0,78.0,147.07799999999995,348.0,2147483647.0,0.176,83.62400000000001,3.847784,0.755,0.921,2.142843373493976
44.82,169.0,78.0,125.392,328.0,2147483647.0,0.14,83.62400000000001,3.847784,0.922,1.091,2.121656804733728
51.41499999999999,177.0,78.0,128.387,332.0,2147483647.0,0.152,83.62400000000001,3.847784,1.092,1.269,2.3238418079096044
53.125,183.0,78.0,131.662,332.0,2147483647.0,0.152,83.62400000000001,3.847784,1.27,1.453,2.3224043715846996
924.046,1782.0,78.0,132.919,336.0,2147483647.0,0.156,83.62400000000001,3.847784,1.456,3.238,4.1483546576879915
1521.062,2695.0,198.0,486.547,688.0,171.0,0.58,83.62400000000001,4.400168,3.327,6.022,4.515211873840445
901.053,1632.0,248.0,579.799,800.0,171.0,0.592,83.62400000000001,4.699968,6.025,7.657,4.416926470588235
879.41,1600.0,276.0,647.725,916.0,171.0,0.652,83.62400000000001,4.643752,7.66,9.26,4.39705
881.81,1606.0,303.0,715.568,1012.0,171.0,0.72,83.62400000000001,4.637944,9.262,10.868,4.392577833125778
877.0450000000001,1594.0,330.0,779.613,1100.0,171.0,1.24,83.62400000000001,4.624816,11.327,12.921,4.401731493099122
884.322,1581.0,357.0,843.823,1188.0,171.0,1.252,83.62400000000001,4.673816,13.327,14.908,4.474747628083492
895.396,1599.0,384.0,891.451,1312.0,171.0,1.312,83.62400000000001,4.71412,15.327,16.926,4.479779862414008
874.609,1575.0,414.0,956.149,1400.0,171.0,1.356,83.62400000000001,4.719536,17.327,18.902,4.442458412698413
1065.802,1905.0,451.0,1033.577,1508.0,171.0,1.46,83.62400000000001,4.703888,19.328,21.233,4.4758089238845145
1118.415,2020.0,520.0,1133.279,1648.0,171.0,1.232,83.62400000000001,4.710984,21.327,23.347,4.429366336633663
1049.17,2018.0,608.0,1323.217,1884.0,171.0,1.332,83.62400000000001,4.587232,23.35,25.368,4.159246778989099
988.751,1905.0,693.0,1615.563,2272.0,171.0,1.624,83.62400000000001,4.343592,25.371,27.276,4.152235170603674
897.355,1724.0,693.0,1586.349,2404.0,171.0,1.628,83.62400000000001,4.378216,27.279,29.003,4.164060324825986
856.956,1646.0,693.0,1420.58,2288.0,171.0,1.784,83.62400000000001,4.378792,29.327,30.973,4.1650352369380315
890.832,1705.0,693.0,1351.143,2124.0,171.0,1.744,83.62400000000001,4.388656,31.327,33.032,4.179856891495601
641.414,1260.0,693.0,1410.432,2148.0,171.0,1.74,83.62400000000001,4.39844,33.326,34.586,4.072469841269841
707.429,1381.0,693.0,992.118,1944.0,171.0,1.772,83.62400000000001,4.38956,35.326,36.707,4.098068066618392
828.091,1550.0,693.0,1117.517,1868.0,171.0,1.776,83.62400000000001,4.386656,37.327,38.877,4.274018064516129
1068.161,1930.0,693.0,1266.376,2024.0,171.0,1.752,83.62400000000001,4.567688,39.327,41.257,4.427610362694301
1037.055,1872.0,693.0,1612.801,2300.0,171.0,1.72,83.62400000000001,4.66312,41.327,43.199,4.431858974358975
1023.238,1812.0,693.0,1559.136,2440.0,171.0,1.724,83.62400000000001,4.674896,43.328,45.14,4.51760706401766
904.933,1611.0,693.0,1506.802,2344.0,171.0,1.728,83.62400000000001,4.769976,45.327,46.938,4.493770328988206
708.868,1283.0,693.0,1319.635,2124.0,171.0,1.744,83.62400000000001,4.772384,47.326,48.609,4.420065471551053
828.4599999999999,1493.0,693.0,1022.161,1908.0,171.0,1.772,83.62400000000001,4.72524,49.327,50.82,4.439169457468185
1373.604,2424.0,693.0,1219.489,1936.0,171.0,1.764,83.62400000000001,4.733944,51.328,53.752,4.533346534653465
1012.229,1818.0,1130.0,1840.538,2504.0,171.0,1.86,83.62400000000001,4.69004,53.755,55.573,4.45425302530253
1012.395,1819.0,1130.0,1543.711,2708.0,171.0,1.584,83.62400000000001,4.703952,55.577,57.396,4.452534359538208
976.077,1751.0,1130.0,1551.202,2580.0,171.0,1.592,83.62400000000001,4.67608,57.4,59.151,4.45951798972016
1122.816,1992.0,1130.0,1485.241,2520.0,171.0,1.696,83.62400000000001,4.71804,59.328,61.32,4.509301204819277
880.905,1581.0,1130.0,1715.916,2700.0,171.0,1.756,83.62400000000001,4.712112,61.324,62.905,4.457457305502846
983.154,1915.0,1130.0,1319.735,2464.0,171.0,1.776,83.62400000000001,4.738472,63.328,65.243,4.107170757180157
1093.249,2118.0,1130.0,1648.928,2568.0,171.0,1.772,83.62400000000001,4.29644,65.327,67.445,4.129363550519358
952.777,1768.0,1130.0,1828.725,2936.0,171.0,1.868,83.62400000000001,4.322312,67.448,69.216,4.31120814479638
918.875,1669.0,1130.0,1490.338,2712.0,171.0,1.636,83.62400000000001,4.55804,69.327,70.996,4.4044337926902335
918.725,1668.0,1130.0,1411.6550000000002,2408.0,171.0,1.78,83.62400000000001,4.634824,71.327,72.995,4.406354916067146
954.841,1823.0,1130.0,1414.2140000000002,2360.0,171.0,1.78,83.62400000000001,4.639336,73.327,75.15,4.1901963795940755
772.424,1493.0,1130.0,1555.562,2500.0,171.0,1.772,83.62400000000001,4.41536,75.326,76.819,4.138909578030811
