start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-25T00:30:25.050000Z,2020-08-25T00:30:26.376000Z,30.315,1326.0,14.0,109.87,0.0,0.0,0.0,101.496,0.0031155,0.0,0.0,0.0
2020-08-25T00:30:26.376000Z,2020-08-25T00:30:26.803000Z,38.671,427.0,18.0,387.923,0.0,0.0,0.0,99.838,0.003902125,0.0,0.0,0.0
2020-08-25T00:30:26.804000Z,2020-08-25T00:30:27.096000Z,48.456,292.0,38.0,219.431,0.0,0.0,0.0,99.838,0.017992125,0.0,0.0,0.0
2020-08-25T00:30:27.097000Z,2020-08-25T00:30:27.457999Z,106.343,361.0,44.0,158.079,0.0,0.0,0.0,99.838,0.022457875,0.0,0.0,0.0
2020-08-25T00:30:27.458000Z,2020-08-25T00:30:27.977999Z,157.522,520.0,104.0,134.184,0.0,0.0,0.0,99.838,0.05792075,0.0,0.0,0.0
2020-08-25T00:30:27.979000Z,2020-08-25T00:30:29.037000Z,657.695,1058.0,109.0,323.512,0.0,0.0,0.0,99.838,0.060819625,0.0,0.0,0.0
2020-08-25T00:30:29.038000Z,2020-08-25T00:30:31.225000Z,448.734,2187.0,289.0,416.613,0.0,0.0,0.0,99.838,0.05209275,0.0,0.0,0.0
2020-08-25T00:30:31.225999Z,2020-08-25T00:30:32.264000Z,201.09,1038.0,204.0,552.589,0.0,0.0,0.0,99.838,0.001862,0.0,0.0,0.0
2020-08-25T00:30:32.264000Z,2020-08-25T00:30:33.625999Z,181.566,1362.0,70.0,449.696,0.0,0.0,0.0,99.838,0.0064975,0.0,0.0,0.0
2020-08-25T00:30:33.626000Z,2020-08-25T00:30:35.987000Z,217.375,2361.0,56.0,216.151,0.0,0.0,0.0,99.838,0.025555125,0.0,0.0,0.0
2020-08-25T00:30:35.987000Z,2020-08-25T00:30:37.216000Z,205.87,1229.0,68.0,209.68,0.0,0.0,0.0,99.838,0.011167375,0.0,0.0,0.0
2020-08-25T00:30:37.218000Z,2020-08-25T00:30:40.729000Z,766.53,3511.0,68.0,504.389,0.0,0.0,0.0,99.838,0.023503125,0.0,0.0,0.0
2020-08-25T00:30:40.731000Z,2020-08-25T00:30:43.329000Z,868.948,2598.0,76.0,132.65,0.0,0.0,0.0,99.838,0.042542625,0.0,0.0,0.0
2020-08-25T00:30:43.331000Z,2020-08-25T00:30:45.259000Z,933.971,1928.0,94.0,131.763,0.0,0.0,0.0,94.822,0.067002125,0.0,0.0,0.0
