start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-25T04:56:54.910000Z,2020-08-25T04:56:55.694000Z,44.72,784.0,14.0,226.498,0.0,0.0,0.0,99.271,0.00328725,0.0,0.0,0.0
2020-08-25T04:56:55.694000Z,2020-08-25T04:56:56.139000Z,48.325,445.0,36.0,225.599,0.0,0.0,0.0,99.271,0.018734375,0.0,0.0,0.0
2020-08-25T04:56:56.139000Z,2020-08-25T04:56:57.494000Z,186.398,1355.0,36.0,293.905,0.0,0.0,0.0,99.271,0.018734375,0.0,0.0,0.0
2020-08-25T04:56:57.494000Z,2020-08-25T04:56:58.531000Z,242.764,1037.0,42.0,351.239,0.0,0.0,0.0,99.271,0.019224875,0.0,0.0,0.0
2020-08-25T04:56:58.532000Z,2020-08-25T04:56:59.505000Z,285.895,973.0,78.0,288.598,0.0,0.0,0.0,99.271,0.04062125,0.0,0.0,0.0
2020-08-25T04:56:59.505999Z,2020-08-25T04:57:01.446000Z,362.874,1940.0,84.0,354.265,0.0,0.0,0.0,99.271,0.042544125,0.0,0.0,0.0
2020-08-25T04:57:01.447000Z,2020-08-25T04:57:03.565000Z,352.224,2118.0,62.0,368.322,0.0,0.0,0.0,99.271,0.01648375,0.0,0.0,0.0
2020-08-25T04:57:03.566000Z,2020-08-25T04:57:06.830000Z,286.789,3264.0,62.0,489.806,0.0,0.0,0.0,99.271,0.022187875,0.0,0.0,0.0
2020-08-25T04:57:06.831000Z,2020-08-25T04:57:09.069000Z,303.588,2238.0,58.0,450.687,0.0,0.0,0.0,99.271,0.007296125,0.0,0.0,0.0
2020-08-25T04:57:09.070000Z,2020-08-25T04:57:11.871000Z,297.103,2801.0,34.0,174.415,0.0,0.0,0.0,99.271,0.019438125,0.0,0.0,0.0
2020-08-25T04:57:11.871000Z,2020-08-25T04:57:14.358000Z,222.47,2487.0,34.0,397.99,0.0,0.0,0.0,99.271,0.014766125,0.0,0.0,0.0
2020-08-25T04:57:14.358000Z,2020-08-25T04:57:16.933000Z,205.121,2575.0,26.0,447.506,0.0,0.0,0.0,99.271,0.010292875,0.0,0.0,0.0
2020-08-25T04:57:16.934000Z,2020-08-25T04:57:18.617000Z,161.565,1683.0,24.0,161.545,0.0,0.0,0.0,99.271,0.01579525,0.0,0.0,0.0
2020-08-25T04:57:18.616999Z,2020-08-25T04:57:19.804000Z,139.616,1187.0,28.0,192.65,0.0,0.0,0.0,99.271,0.011006375,0.0,0.0,0.0
2020-08-25T04:57:19.804000Z,2020-08-25T04:57:22.473999Z,234.205,2670.0,34.0,357.476,0.0,0.0,0.0,99.271,0.01564675,0.0,0.0,0.0
2020-08-25T04:57:22.474000Z,2020-08-25T04:57:24.207000Z,172.321,1733.0,34.0,398.896,0.0,0.0,0.0,99.271,0.0086475,0.0,0.0,0.0
2020-08-25T04:57:24.207000Z,2020-08-25T04:57:25.691000Z,179.682,1484.0,26.0,202.229,0.0,0.0,0.0,99.271,0.017558875,0.0,0.0,0.0
2020-08-25T04:57:25.692000Z,2020-08-25T04:57:28.049999Z,247.44,2358.0,36.0,309.034,0.0,0.0,0.0,99.271,0.013799,0.0,0.0,0.0
2020-08-25T04:57:28.051000Z,2020-08-25T04:57:30.091000Z,300.526,2040.0,36.0,244.464,0.0,0.0,0.0,99.271,0.0152005,0.0,0.0,0.0
2020-08-25T04:57:30.092000Z,2020-08-25T04:57:34.035000Z,264.234,3943.0,40.0,281.891,0.0,0.0,0.0,99.271,0.02160525,0.0,0.0,0.0
2020-08-25T04:57:34.035000Z,2020-08-25T04:57:34.708000Z,71.811,673.0,40.0,476.056,0.0,0.0,0.0,99.271,0.00686825,0.0,0.0,0.0
2020-08-25T04:57:34.708999Z,2020-08-25T04:57:36.985999Z,200.082,2277.0,4.0,315.594,0.0,0.0,0.0,99.271,0.01886475,0.0,0.0,0.0
2020-08-25T04:57:36.985999Z,2020-08-25T04:57:37.726000Z,130.163,740.0,90.0,477.297,0.0,0.0,0.0,99.271,0.0233105,0.0,0.0,0.0
2020-08-25T04:57:37.726000Z,2020-08-25T04:57:38.777000Z,261.999,1051.0,42.0,116.313,0.0,0.0,0.0,99.271,0.022910875,0.0,0.0,0.0
2020-08-25T04:57:38.777000Z,2020-08-25T04:57:40.868000Z,336.84,2091.0,64.0,163.98,0.0,0.0,0.0,99.271,0.041769625,0.0,0.0,0.0
2020-08-25T04:57:40.869000Z,2020-08-25T04:57:44.694000Z,557.955,3825.0,64.0,688.113,0.0,0.0,0.0,99.271,0.01567625,0.0,0.0,0.0
2020-08-25T04:57:44.695000Z,2020-08-25T04:57:47.420000Z,316.273,2725.0,46.0,407.266,0.0,0.0,0.0,99.271,0.0214305,0.0,0.0,0.0
2020-08-25T04:57:47.421000Z,2020-08-25T04:57:47.672000Z,24.785,251.0,46.0,496.556,0.0,0.0,0.0,99.271,0.016746,0.0,0.0,0.0
2020-08-25T04:57:47.672999Z,2020-08-25T04:57:49.744000Z,277.576,2071.0,62.0,251.576,0.0,0.0,0.0,99.271,0.016746,0.0,0.0,0.0
2020-08-25T04:57:49.745000Z,2020-08-25T04:57:52.696000Z,389.763,2951.0,48.0,453.542,0.0,0.0,0.0,99.271,0.017664875,0.0,0.0,0.0
2020-08-25T04:57:52.696000Z,2020-08-25T04:57:54.281000Z,207.926,1585.0,48.0,439.886,0.0,0.0,0.0,99.271,0.017454375,0.0,0.0,0.0
2020-08-25T04:57:54.281000Z,2020-08-25T04:57:56.443000Z,303.419,2162.0,38.0,374.304,0.0,0.0,0.0,99.271,0.017033375,0.0,0.0,0.0
2020-08-25T04:57:56.443000Z,2020-08-25T04:57:56.827000Z,56.012,384.0,38.0,113.147,0.0,0.0,0.0,99.271,0.024359625,0.0,0.0,0.0
2020-08-25T04:57:56.827000Z,2020-08-25T04:57:57.252000Z,82.204,425.0,42.0,115.866,0.0,0.0,0.0,99.271,0.02530175,0.0,0.0,0.0
2020-08-25T04:57:57.252000Z,2020-08-25T04:57:57.806000Z,146.72,554.0,60.0,129.275,0.0,0.0,0.0,99.271,0.036050875,0.0,0.0,0.0
2020-08-25T04:57:57.807000Z,2020-08-25T04:57:58.542000Z,197.793,735.0,60.0,171.22,0.0,0.0,0.0,99.271,0.037450375,0.0,0.0,0.0
2020-08-25T04:57:58.543000Z,2020-08-25T04:57:59.766000Z,369.491,1223.0,60.0,172.244,0.0,0.0,0.0,99.271,0.044820625,0.0,0.0,0.0
2020-08-25T04:57:59.767000Z,2020-08-25T04:58:01.766000Z,582.835,1999.0,60.0,196.753,0.0,0.0,0.0,99.271,0.040835625,0.0,0.0,0.0
2020-08-25T04:58:01.767000Z,2020-08-25T04:58:04.406000Z,391.294,2639.0,62.0,349.802,0.0,0.0,0.0,99.271,0.02790425,0.0,0.0,0.0
2020-08-25T04:58:04.407000Z,2020-08-25T04:58:06.678000Z,275.742,2271.0,62.0,544.835,0.0,0.0,0.0,99.271,0.021039375,0.0,0.0,0.0
