start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-25T01:28:47.076000Z,2020-08-25T01:28:50.460000Z,128.711,3384.0,22.0,157.387,0.0,0.0,0.0,134.108,0.0063765,0.0,0.0,0.0
2020-08-25T01:28:50.460000Z,2020-08-25T01:28:51.068000Z,12.906,608.0,22.0,151.924,0.0,0.0,0.0,134.108,0.010745375,0.0,0.0,0.0
2020-08-25T01:28:51.069000Z,2020-08-25T01:28:51.574000Z,30.785,505.0,22.0,154.565,0.0,0.0,0.0,134.108,0.001607,0.0,0.0,0.0
2020-08-25T01:28:51.574000Z,2020-08-25T01:28:53.067000Z,88.073,1493.0,22.0,154.422,0.0,0.0,0.0,134.108,0.010054625,0.0,0.0,0.0
2020-08-25T01:28:53.067000Z,2020-08-25T01:28:54.905999Z,116.458,1839.0,26.0,157.054,0.0,0.0,0.0,134.108,0.00360225,0.0,0.0,0.0
2020-08-25T01:28:54.906000Z,2020-08-25T01:28:58.769999Z,241.362,3864.0,15.0,158.182,0.0,0.0,0.0,134.016,0.00951525,0.0,0.0,0.0
2020-08-25T01:28:58.770000Z,2020-08-25T01:29:00.133000Z,94.482,1363.0,22.0,157.035,0.0,0.0,0.0,134.016,0.004480875,0.0,0.0,0.0
2020-08-25T01:29:00.134000Z,2020-08-25T01:29:01.267000Z,77.533,1133.0,22.0,157.542,0.0,0.0,0.0,134.016,0.00931325,0.0,0.0,0.0
2020-08-25T01:29:01.267000Z,2020-08-25T01:29:04.276000Z,175.417,3009.0,22.0,164.537,0.0,0.0,0.0,134.016,0.01013725,0.0,0.0,0.0
2020-08-25T01:29:04.276000Z,2020-08-25T01:29:07.661000Z,196.629,3385.0,22.0,172.314,0.0,0.0,0.0,134.016,0.001968375,0.0,0.0,0.0
2020-08-25T01:29:07.661000Z,2020-08-25T01:29:08.964000Z,55.05,1303.0,22.0,170.479,0.0,0.0,0.0,134.016,0.00605925,0.0,0.0,0.0
2020-08-25T01:29:08.964000Z,2020-08-25T01:29:10.316000Z,93.522,1352.0,22.0,153.249,0.0,0.0,0.0,134.016,0.0058715,0.0,0.0,0.0
2020-08-25T01:29:10.317000Z,2020-08-25T01:29:11.895000Z,80.734,1578.0,24.0,153.374,0.0,0.0,0.0,134.016,0.011047375,0.0,0.0,0.0
2020-08-25T01:29:11.895000Z,2020-08-25T01:29:13.408000Z,91.443,1513.0,19.0,174.615,0.0,0.0,0.0,134.016,0.005534,0.0,0.0,0.0
2020-08-25T01:29:13.408000Z,2020-08-25T01:29:16.663000Z,158.721,3255.0,24.0,161.084,0.0,0.0,0.0,134.016,0.004311625,0.0,0.0,0.0
2020-08-25T01:29:16.663000Z,2020-08-25T01:29:20.481000Z,275.124,3818.0,24.0,179.607,0.0,0.0,0.0,134.016,0.0015415,0.0,0.0,0.0
2020-08-25T01:29:20.481000Z,2020-08-25T01:29:21.555000Z,75.551,1074.0,22.0,188.535,0.0,0.0,0.0,134.016,0.003574,0.0,0.0,0.0
2020-08-25T01:29:21.556000Z,2020-08-25T01:29:22.803000Z,68.433,1247.0,22.0,153.3,0.0,0.0,0.0,134.016,0.010285125,0.0,0.0,0.0
2020-08-25T01:29:22.804000Z,2020-08-25T01:29:25.412000Z,161.249,2608.0,22.0,147.505,0.0,0.0,0.0,134.016,0.013505125,0.0,0.0,0.0
2020-08-25T01:29:25.412000Z,2020-08-25T01:29:26.309000Z,46.795,897.0,22.0,160.204,0.0,0.0,0.0,134.016,0.000653875,0.0,0.0,0.0
2020-08-25T01:29:26.309000Z,2020-08-25T01:29:27.753999Z,94.299,1445.0,22.0,153.039,0.0,0.0,0.0,134.016,0.0093575,0.0,0.0,0.0
2020-08-25T01:29:27.755000Z,2020-08-25T01:29:28.673000Z,40.231,918.0,22.0,156.238,0.0,0.0,0.0,134.016,0.0091645,0.0,0.0,0.0
2020-08-25T01:29:28.673999Z,2020-08-25T01:29:34.372000Z,414.919,5698.0,23.0,162.715,0.0,0.0,0.0,134.016,0.0097895,0.0,0.0,0.0
2020-08-25T01:29:34.372000Z,2020-08-25T01:29:35.441999Z,69.522,1070.0,28.0,165.838,0.0,0.0,0.0,134.016,0.002785125,0.0,0.0,0.0
2020-08-25T01:29:35.442000Z,2020-08-25T01:29:37.009999Z,64.328,1568.0,28.0,157.633,0.0,0.0,0.0,134.016,0.004593125,0.0,0.0,0.0
2020-08-25T01:29:37.010000Z,2020-08-25T01:29:41.909000Z,368.022,4899.0,28.0,169.62,0.0,0.0,0.0,134.016,0.006792875,0.0,0.0,0.0
2020-08-25T01:29:41.909000Z,2020-08-25T01:29:43.732000Z,103.259,1823.0,22.0,161.179,0.0,0.0,0.0,134.016,0.008926,0.0,0.0,0.0
2020-08-25T01:29:43.732000Z,2020-08-25T01:29:46.309000Z,130.145,2577.0,22.0,156.306,0.0,0.0,0.0,134.016,0.00313775,0.0,0.0,0.0
2020-08-25T01:29:46.309000Z,2020-08-25T01:29:47.675000Z,74.496,1366.0,22.0,167.149,0.0,0.0,0.0,134.016,0.0011365,0.0,0.0,0.0
2020-08-25T01:29:47.676000Z,2020-08-25T01:29:49.321999Z,112.462,1646.0,22.0,162.129,0.0,0.0,0.0,134.016,0.010062875,0.0,0.0,0.0
