bandwidth,start_time_elapsed
1.812504,0.0
1.807032,5.0
1.824496,10.0
1.829176,15.0
1.827344,20.0
1.788992,25.0
1.803584,30.0
1.857736,35.0
1.856832,40.0
1.815904,45.0
1.862088,50.0
1.836792,55.0
1.825984,60.0
1.835368,65.0
1.834352,70.0
1.849552,75.0
1.761096,80.0
1.817792,85.0
1.799504,90.0
1.814992,95.0
1.8122,100.0
1.788,105.0
1.859056,110.0
1.824184,115.0
1.775008,120.0
1.828104,125.0
1.81144,130.0
1.843808,135.0
1.864776,140.0
1.859816,145.0
1.823776,150.0
1.808344,155.0
1.8152,160.0
1.836992,165.0
1.80084,170.0
1.8648,175.0
1.868128,180.0
1.804544,185.0
1.792768,190.0
1.808352,195.0
1.830552,200.0
1.756784,205.0
1.805744,210.0
1.792848,215.0
1.790456,220.0
1.81036,225.0
1.79716,230.0
1.815048,235.0
1.851752,240.0
1.815152,245.0
1.836768,250.0
1.862848,255.0
1.832936,260.0
1.86212,265.0
1.829664,270.0
1.883472,275.0
1.867296,280.0
1.82124,285.0
1.82684,290.0
