bandwidth,start_time_elapsed
2.698472,0.0
2.379232,5.0
2.628784,10.0
2.898568,15.0
2.711448,20.0
1.808536,25.0
2.264312,30.0
2.241832,35.0
2.245472,40.0
2.114192,45.0
2.857288,50.0
2.374224,55.0
2.583784,60.0
2.435552,65.0
1.98536,70.0
2.903112,75.0
2.788376,80.0
2.7816,85.0
2.815488,90.0
2.54924,95.0
2.550056,100.0
2.476504,105.0
2.282984,110.0
2.49204,115.0
2.667768,120.0
3.050856,125.0
2.345424,130.0
2.847568,135.0
2.788408,140.0
2.648568,145.0
2.839832,150.0
2.122088,155.0
2.566544,160.0
2.41644,165.0
3.178392,170.0
2.619336,175.0
1.5942,180.0
2.386304,185.0
2.550384,190.0
2.490536,195.0
2.348112,200.0
3.03652,205.0
2.254104,210.0
2.984392,215.0
3.095584,220.0
2.378376,225.0
2.426776,230.0
2.577624,235.0
2.099616,240.0
2.773056,245.0
2.629824,250.0
2.663432,255.0
2.340168,260.0
2.76012,265.0
2.257152,270.0
2.9434,275.0
2.809736,280.0
2.619224,285.0
2.344848,290.0
