bandwidth,start_time_elapsed
2.550744,0.0
2.568752,5.0
2.637816,10.0
3.080928,15.0
2.619456,20.0
2.524376,25.0
3.039048,30.0
1.977744,35.0
2.552072,40.0
3.111072,45.0
2.957224,50.0
3.06548,55.0
3.104184,60.0
3.073568,65.0
3.132008,70.0
2.680464,75.0
3.141824,80.0
1.955704,85.0
2.728896,90.0
2.636488,95.0
2.995936,100.0
3.047688,105.0
2.556792,110.0
2.336032,115.0
2.972864,120.0
2.609856,125.0
2.55668,130.0
2.626032,135.0
3.1144,140.0
2.602304,145.0
3.092736,150.0
2.830512,155.0
3.082328,160.0
2.617792,165.0
3.043656,170.0
2.624944,175.0
2.120904,180.0
2.716952,185.0
2.646824,190.0
2.64196,195.0
2.647344,200.0
2.688112,205.0
3.109904,210.0
3.070664,215.0
2.54856,220.0
2.643272,225.0
2.594992,230.0
2.607472,235.0
2.592024,240.0
2.542024,245.0
2.592576,250.0
2.611152,255.0
2.624456,260.0
2.592832,265.0
2.499008,270.0
2.588864,275.0
2.485256,280.0
3.050424,285.0
2.5302,290.0
