bandwidth,start_time_elapsed
2.530312,0.0
2.625184,5.0
2.60084,10.0
2.618808,15.0
2.4716,20.0
2.638784,25.0
2.573672,30.0
2.593528,35.0
2.661512,40.0
2.634032,45.0
2.611976,50.0
2.615072,55.0
2.51884,60.0
2.61744,65.0
2.6158,70.0
2.545048,75.0
2.385464,80.0
2.654888,85.0
2.592488,90.0
2.613432,95.0
2.602064,100.0
2.624744,105.0
2.639504,110.0
2.372768,115.0
2.636632,120.0
2.646408,125.0
2.676616,130.0
2.605328,135.0
2.603392,140.0
2.646728,145.0
2.538512,150.0
2.581752,155.0
2.622184,160.0
2.565608,165.0
2.625048,170.0
2.611648,175.0
2.617288,180.0
2.46596,185.0
2.619176,190.0
2.448432,195.0
2.624576,200.0
2.36596,205.0
2.63328,210.0
2.595896,215.0
2.596912,220.0
2.44152,225.0
2.62028,230.0
2.613344,235.0
2.607864,240.0
2.58068,245.0
2.616016,250.0
2.435544,255.0
2.402544,260.0
2.607064,265.0
2.465776,270.0
2.482072,275.0
2.608136,280.0
2.616472,285.0
2.526304,290.0
