size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,241.0,10.0,100.229,308.0,2147483647.0,0.088,84.703,0.13676,0.0,0.241,1.0085311203319502
20.288,151.0,32.0,104.218,308.0,2147483647.0,0.132,82.652,1.440096,0.242,0.393,1.074860927152318
56.755,270.0,32.0,112.543,316.0,2147483647.0,0.132,82.652,1.440096,0.393,0.663,1.6816296296296298
55.635000000000005,261.0,72.0,150.555,352.0,2147483647.0,0.168,82.652,2.524016,0.663,0.924,1.7052873563218391
44.464,224.0,78.0,180.434,384.0,2147483647.0,0.224,82.652,2.524016,0.925,1.149,1.5879999999999999
44.82,230.0,78.0,164.282,368.0,2147483647.0,0.196,82.652,2.524016,1.149,1.379,1.5589565217391304
51.41499999999999,246.0,78.0,168.137,372.0,2147483647.0,0.204,82.652,2.524016,1.38,1.626,1.6720325203252029
53.125,251.0,78.0,174.275,376.0,2147483647.0,0.212,82.652,2.524016,1.626,1.877,1.6932270916334662
924.046,2949.0,78.0,179.82600000000002,384.0,2147483647.0,0.216,82.652,2.524016,1.881,4.83,2.5067371990505256
95.183,383.0,190.0,802.572,1008.0,171.0,0.812,82.652,2.580264,4.83,5.213,1.9881566579634466
901.053,2859.0,190.0,180.263,644.0,171.0,0.304,82.652,2.592688,5.308,8.167,2.521309548793284
879.41,2783.0,221.0,930.217,1244.0,171.0,0.94,82.652,2.610544,8.17,10.953,2.5279482572763206
46.572,229.0,248.0,1042.664,1424.0,171.0,1.044,82.652,2.61036,10.953,11.182,1.6269694323144106
877.0450000000001,2885.0,248.0,211.788,824.0,171.0,0.252,82.652,2.700456,11.308,14.193,2.4320138648180243
884.322,2960.0,304.0,1240.395,1728.0,171.0,1.252,82.652,2.466048,14.196,17.156,2.3900594594594593
47.593,238.0,408.0,1519.142,2112.0,171.0,1.528,82.652,2.463016,17.157,17.395,1.599764705882353
874.609,2689.0,408.0,255.959,1192.0,171.0,0.152,82.652,2.463016,17.398,20.087,2.6020349572331725
1065.802,3259.0,520.0,1789.123,2504.0,171.0,1.8,82.652,2.693208,20.09,23.349,2.616267566738263
55.761,255.0,673.0,2261.6710000000003,3076.0,171.0,2.272,82.652,2.688416,23.35,23.605,1.749364705882353
1049.17,3201.0,673.0,281.123,1692.0,171.0,0.16,82.652,2.764936,23.607,26.808,2.6221055920024994
57.586,261.0,816.0,2874.825,4036.0,171.0,2.896,82.652,2.700352,26.808,27.069,1.7650881226053639
897.355,2716.0,816.0,299.861,2144.0,171.0,0.384,82.652,2.777408,27.308,30.024,2.6431664212076584
856.956,2673.0,816.0,2496.027,3968.0,171.0,2.556,82.652,2.735544,30.027,32.7,2.564776655443322
890.832,3407.0,816.0,2264.193,3748.0,171.0,2.344,82.652,2.646336,32.704,36.111,2.091768711476372
31.812,205.0,816.0,2960.572,4268.0,171.0,3.036,82.652,2.157416,36.111,36.316,1.2414439024390245
707.429,2357.0,816.0,697.939,2728.0,171.0,0.152,82.652,2.157416,36.32,38.677,2.401116673737802
828.091,2504.0,816.0,2070.167,4116.0,171.0,2.132,82.652,2.527464,38.68,41.184,2.6456581469648563
58.373000000000005,258.0,816.0,2124.734,3396.0,171.0,2.184,82.652,2.755344,41.185,41.443,1.810015503875969
1037.055,3484.0,816.0,270.95000000000005,1732.0,171.0,0.184,82.652,2.755344,41.447,44.931,2.381297359357061
58.096,282.0,816.0,3250.845,4524.0,171.0,3.32,82.652,2.43872,44.931,45.213,1.6481134751773048
904.933,3150.0,816.0,327.747,2548.0,171.0,0.508,82.652,2.396992,45.559,48.709,2.2982425396825397
708.868,2472.0,816.0,2903.853,4708.0,171.0,2.976,82.652,2.371816,48.711,51.183,2.2940711974110033
46.718,243.0,816.0,2058.795,3856.0,171.0,2.132,82.652,2.386256,51.184,51.427,1.5380411522633746
1373.604,4636.0,816.0,351.45,1832.0,171.0,0.188,82.652,2.386256,51.432,56.068,2.37032614322692
46.483,238.0,847.0,4017.473,5380.0,171.0,4.044,82.652,2.422296,56.069,56.307,1.562453781512605
1012.395,3206.0,847.0,515.443,3116.0,171.0,0.128,82.652,2.493768,56.31,59.516,2.5262507797878975
44.901,222.0,847.0,2909.249,5320.0,171.0,2.976,82.652,2.617248,59.517,59.739,1.6180540540540542
1122.816,3474.0,847.0,452.8,2432.0,171.0,0.152,82.652,2.617248,59.742,63.216,2.585644214162349
50.07900000000001,243.0,847.0,3173.974,5056.0,171.0,3.248,82.652,2.665608,63.216,63.459,1.6486913580246916
983.154,3118.0,847.0,400.665,2560.0,171.0,0.152,82.652,2.665608,63.463,66.581,2.5225246953175113
1093.249,3376.0,847.0,2860.713,4836.0,171.0,2.92,82.652,2.59896,66.585,69.961,2.590637440758294
56.11,255.0,847.0,2933.122,4660.0,171.0,3.0,82.652,2.673384,69.962,70.217,1.7603137254901962
918.875,2927.0,847.0,325.214,2320.0,171.0,0.156,82.652,2.752608,70.221,73.148,2.5114451656986674
53.061,269.0,847.0,2689.689,4300.0,171.0,2.764,82.652,2.595584,73.148,73.417,1.5780223048327138
954.841,3292.0,847.0,327.802,2180.0,171.0,0.184,82.652,2.595584,73.42,76.712,2.3203912515188336
772.424,2490.0,847.0,3052.429,4688.0,171.0,3.12,82.652,2.388152,76.714,79.204,2.481683534136546
55.425,253.0,847.0,2078.985,3960.0,171.0,2.14,82.652,2.609896,79.205,79.458,1.7525691699604742
835.5480000000001,2625.0,847.0,288.703,1824.0,171.0,0.188,82.652,2.609896,79.461,82.086,2.5464320000000003
877.668,2797.0,847.0,2423.617,3752.0,171.0,2.484,82.652,2.635736,82.09,84.887,2.51031247765463
56.352,260.0,847.0,2405.254,3792.0,171.0,2.464,82.652,2.593016,84.887,85.147,1.7339076923076921
1008.432,3142.0,847.0,305.508,1952.0,171.0,0.588,82.652,2.593016,85.559,88.701,2.567618077657543
1847.26,5563.0,847.0,2907.442,4364.0,171.0,2.968,82.652,2.646408,88.707,94.27,2.6564946971058783
46.229,225.0,1449.0,4116.395,5500.0,171.0,4.14,82.652,2.698848,94.27,94.495,1.6436977777777777
43.268,214.0,1449.0,546.375,3200.0,171.0,0.16,82.652,2.698848,94.496,94.71,1.6174953271028039
922.77,2850.0,1449.0,217.561,2872.0,171.0,0.212,82.652,2.698848,94.714,97.564,2.5902315789473684
