bandwidth,start_time_elapsed
2.617176,0.0
2.705512,5.0
2.709936,10.0
2.55624,15.0
2.795168,20.0
2.805584,25.0
2.840736,30.0
2.229936,35.0
2.84964,40.0
2.446016,45.0
2.471432,50.0
2.52464,55.0
2.784808,60.0
2.697656,65.0
2.78092,70.0
2.481552,75.0
2.73564,80.0
2.691064,85.0
2.822192,90.0
2.787424,95.0
2.737056,100.0
3.29428,105.0
2.651,110.0
2.64796,115.0
2.646824,120.0
2.663936,125.0
2.703424,130.0
2.780512,135.0
2.640264,140.0
2.71784,145.0
2.713824,150.0
2.6394,155.0
2.738496,160.0
2.817936,165.0
2.650792,170.0
2.710184,175.0
2.678592,180.0
2.7558,185.0
2.753008,190.0
2.79104,195.0
2.82068,200.0
2.788576,205.0
2.755112,210.0
2.814984,215.0
1.2816,220.0
3.411168,225.0
2.474104,230.0
2.491496,235.0
2.72324,240.0
2.573496,245.0
2.644312,250.0
2.802016,255.0
2.755392,260.0
2.836064,265.0
2.878032,270.0
3.380008,275.0
2.7286,280.0
2.738592,285.0
2.767224,290.0
