size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,start_time_elapsed,end_time_elapsed,throughput
30.382,245.0,10.0,100.346,308.0,2147483647.0,0.092,88.355,0.131104,0.0,0.245,0.992065306122449
20.288,155.0,32.0,107.051,312.0,2147483647.0,0.136,84.86200000000001,1.417824,0.246,0.401,1.0471225806451614
56.755,273.0,32.0,116.985,320.0,32.0,0.136,84.86200000000001,1.417824,0.402,0.675,1.6631501831501831
55.635000000000005,263.0,34.0,136.432,340.0,32.0,0.156,84.86200000000001,2.425184,0.676,0.939,1.6923193916349812
44.464,226.0,35.0,129.767,332.0,32.0,0.144,84.86200000000001,2.545,0.94,1.166,1.5739469026548671
44.82,231.0,35.0,127.518,328.0,32.0,0.148,84.86200000000001,2.545,1.167,1.398,1.5522077922077921
51.41499999999999,251.0,35.0,130.217,332.0,32.0,0.152,84.86200000000001,2.545,1.398,1.649,1.6387250996015934
53.125,255.0,37.0,131.11100000000002,332.0,32.0,0.16,84.86200000000001,2.483448,1.65,1.905,1.6666666666666667
924.046,2826.0,39.0,137.501,340.0,32.0,0.164,84.86200000000001,2.483448,1.908,4.734,2.615841472045294
1521.062,4831.0,71.0,284.769,488.0,32.0,0.296,84.86200000000001,2.669904,4.739,9.57,2.5188358517905196
46.055,242.0,188.0,716.213,920.0,32.0,0.736,84.86200000000001,2.35644,9.57,9.812,1.5224793388429751
45.925,236.0,188.0,190.378,624.0,32.0,0.148,84.86200000000001,2.41656,9.813,10.049,1.556779661016949
881.81,2981.0,188.0,176.24,580.0,32.0,0.216,84.86200000000001,2.41656,10.052,13.033,2.366481046628648
47.001,230.0,351.0,1187.762,1488.0,32.0,1.196,84.86200000000001,2.527608,13.034,13.264,1.6348173913043478
884.322,2761.0,351.0,235.324,960.0,32.0,0.184,84.86200000000001,2.527608,13.301,16.062,2.562323795726186
895.396,2691.0,529.0,1650.197,2228.0,32.0,1.664,84.86200000000001,2.657,16.066,18.757,2.6618981791155703
874.609,2556.0,669.0,2204.765,3092.0,32.0,2.216,84.86200000000001,2.778536,18.76,21.316,2.7374303599374024
62.334,263.0,669.0,2149.871,3400.0,32.0,2.212,84.86200000000001,2.850824,21.317,21.58,1.896091254752852
1118.415,3701.0,669.0,231.964,1708.0,32.0,0.164,84.86200000000001,2.86472,21.584,25.285,2.4175412050797083
57.513,279.0,899.0,3181.748,4284.0,32.0,3.208,84.86200000000001,2.430952,25.286,25.565,1.6491182795698924
