bandwidth,start_time_elapsed
2.586904,0.0
2.843064,5.0
2.471896,10.0
2.753024,15.0
2.948016,20.0
2.49344,25.0
2.642384,30.0
2.28508,35.0
3.041648,40.0
2.742552,45.0
2.797776,50.0
2.635656,55.0
2.64088,60.0
2.795344,65.0
2.79324,70.0
1.954456,75.0
1.213184,80.0
2.256328,85.0
2.582264,90.0
2.32152,95.0
2.5648,100.0
2.754416,105.0
2.955184,110.0
2.889688,115.0
3.160456,120.0
2.822568,125.0
2.339136,130.0
2.93968,135.0
2.49632,140.0
3.212208,145.0
2.85712,150.0
2.84508,155.0
2.85308,160.0
2.317576,165.0
2.638432,170.0
1.584872,175.0
2.901752,180.0
2.978472,185.0
2.887232,190.0
2.323968,195.0
2.794584,200.0
2.128904,205.0
2.91952,210.0
2.520896,215.0
2.176704,220.0
2.580008,225.0
2.094336,230.0
2.39492,235.0
2.098776,240.0
3.023592,245.0
2.776072,250.0
2.784408,255.0
2.184088,260.0
2.884912,265.0
2.888128,270.0
2.684624,275.0
2.670032,280.0
2.88224,285.0
2.179904,290.0
